DISTRICT,ARSON_mean,ARSON_std,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_mean,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_std,ATTEMPT TO MURDER_mean,ATTEMPT TO MURDER_std,BURGLARY_mean,BURGLARY_std,CAUSING DEATH BY NEGLIGENCE_mean,CAUSING DEATH BY NEGLIGENCE_std,CHEATING_mean,CHEATING_std,COUNTERFIETING_mean,COUNTERFIETING_std,CRIMINAL BREACH OF TRUST_mean,CRIMINAL BREACH OF TRUST_std,CRUELTY BY HUSBAND OR HIS RELATIVES_mean,CRUELTY BY HUSBAND OR HIS RELATIVES_std,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_mean,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_std,DACOITY_mean,DACOITY_std,DOWRY DEATHS_mean,DOWRY DEATHS_std,HURT/GREVIOUS HURT_mean,HURT/GREVIOUS HURT_std,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_mean,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_std,INSULT TO MODESTY OF WOMEN_mean,INSULT TO MODESTY OF WOMEN_std,KIDNAPPING & ABDUCTION_mean,KIDNAPPING & ABDUCTION_std,MURDER_mean,MURDER_std,OTHER IPC CRIMES_mean,OTHER IPC CRIMES_std,RAPE_mean,RAPE_std,RIOTS_mean,RIOTS_std,ROBBERY_mean,ROBBERY_std,THEFT_mean,THEFT_std,TOTAL IPC CRIMES_mean,TOTAL IPC CRIMES_std
THANE RURAL,26.071428571428573,6.855253860690024,124.64285714285714,42.91423852443229,48.285714285714285,15.602901956064118,585.8571428571429,167.55612476139137,587.0,133.8627310689229,227.78571428571428,159.73640718452316,7.928571428571429,4.968582613463641,46.42857142857143,8.290070851643835,118.85714285714286,36.74414059590819,9.357142857142858,6.134481895960581,39.142857142857146,7.294435633329778,6.928571428571429,3.5183974873684862,720.5714285714286,195.30714047591582,0.0,0.0,36.07142857142857,19.96714334066877,47.5,15.780952491483571,133.71428571428572,25.250829602300115,969.0,184.790942168961,66.64285714285714,20.809048116540158,274.5,85.52889750074128,167.21428571428572,128.58949506766967,894.5,330.15654794937234,5168.0,1202.6300025680891
THANJAVUR,28.357142857142858,6.476076006314352,75.78571428571429,21.22110187608469,87.5,23.65375234502974,173.78571428571428,46.4380125650206,365.57142857142856,82.9603374053986,44.214285714285715,24.489176797511593,2.642857142857143,3.521519402345939,4.071428571428571,1.5915297775935682,26.285714285714285,10.879964447259301,0.2857142857142857,0.4688072309384954,2.2142857142857144,1.42389343964797,3.5,3.3454906504588675,716.3571428571429,202.1806530890542,0.0,0.0,6.928571428571429,12.639768046279025,46.714285714285715,10.365835685102743,60.857142857142854,10.574695070032792,3108.785714285714,1222.2229545174853,10.0,7.092791573681854,112.78571428571429,38.196211192349296,52.357142857142854,50.83549205768793,548.0,157.61345120261785,5606.5,1476.477239398406
THENI,16.785714285714285,6.228699968428669,43.785714285714285,12.759181137389001,63.285714285714285,27.835861129757863,94.07142857142857,21.399008912040358,187.14285714285714,44.93731898280801,103.35714285714286,56.80006384457023,1.6428571428571428,1.9848325973644325,2.9285714285714284,2.164904890939366,46.714285714285715,32.81516668912661,0.5714285714285714,0.7559289460184545,1.5714285714285714,1.696797241605749,4.642857142857143,2.619663597227202,569.2857142857143,249.86163203828463,0.0,0.0,11.714285714285714,17.304639535412157,37.357142857142854,26.01362702909364,32.142857142857146,8.207474481388129,2331.9285714285716,778.4444512849092,10.714285714285714,7.720388306581192,70.35714285714286,16.620687493219187,23.0,16.696383763235403,247.5,30.5381224550057,3971.8571428571427,964.8664201801246
THIRUNELVELI RURAL,61.38461538461539,22.779883163069055,100.3076923076923,29.761229296364245,182.23076923076923,78.79208277290498,185.3846153846154,62.56135450038688,318.0769230769231,85.83847383163094,131.30769230769232,179.7949686983225,5.384615384615385,3.5948681370916686,7.538461538461538,3.230463966042252,109.38461538461539,130.15794153100973,1.3076923076923077,1.3774744634423888,1.6923076923076923,1.1821319289469756,5.153846153846154,2.4099154150493143,982.3076923076923,215.09198986146393,0.0,0.0,17.153846153846153,25.291125432471876,55.69230769230769,26.303943352612283,79.92307692307692,15.168286754835659,4470.692307692308,1055.5099387354105,44.53846153846154,12.004272743592761,10.615384615384615,26.011338750432344,48.07692307692308,34.5119823116106,421.15384615384613,105.25829037328934,7239.615384615385,1481.6213831734894
THIRUNELVELI URBAN,5.3076923076923075,2.839736354681991,7.3076923076923075,2.8978329657583606,60.69230769230769,34.514211119925214,46.23076923076923,20.636350800443722,74.76923076923077,16.862946787527214,34.38461538461539,20.168202950595532,1.9230769230769231,5.7512540438519215,2.4615384615384617,2.4019223070763074,11.461538461538462,7.922703501282297,0.15384615384615385,0.3755338080994054,1.0,0.816496580927726,1.2307692307692308,1.640825308284734,103.46153846153847,43.67229362844629,0.0,0.0,15.692307692307692,15.380640512153667,12.461538461538462,5.621615791083921,17.153846153846153,4.450583367120799,779.3076923076923,142.54612388941845,5.846153846153846,4.099718564449553,11.538461538461538,21.121140217861445,19.307692307692307,18.678796425290255,178.30769230769232,70.4194393324559,1390.2307692307693,218.18614141987183
THIRUVALLUR,11.0,8.3481918816177,37.42857142857143,33.24666388287191,39.5,12.432896809550181,87.07142857142857,29.19816718619453,269.07142857142856,69.24256614996996,37.785714285714285,26.40273462360283,1.5714285714285714,1.7415415679698927,3.5,3.757044665077142,21.571428571428573,5.892815517668504,1.2142857142857142,1.05090228108783,2.5714285714285716,1.1578684470436789,7.142857142857143,3.5487190073893697,557.2142857142857,417.37977146284123,0.0,0.0,8.5,8.626881065777882,18.428571428571427,6.722113743965747,31.642857142857142,7.291798795244536,1994.9285714285713,622.1515353730415,13.428571428571429,4.636216722124355,103.5,50.78120488163676,13.5,9.386979525671963,192.78571428571428,41.16230271541141,3525.5,396.4000989676196
THIRUVANNAMALAI,23.642857142857142,9.017991784437143,23.642857142857142,15.455181570031373,48.142857142857146,27.21949850568704,99.14285714285714,38.6659403746365,299.2142857142857,101.21506316250073,52.714285714285715,19.459735832773237,2.5,3.156190498296714,4.928571428571429,3.872273943628665,25.214285714285715,12.741081776488402,0.5,1.0919284281983377,1.4285714285714286,1.1578684470436789,3.357142857142857,2.468482650011256,661.1428571428571,304.5611867646902,0.0,0.0,13.0,14.827209914415922,41.357142857142854,18.49992574977675,40.785714285714285,6.670008320010627,2379.214285714286,686.4566968886652,19.642857142857142,11.063503012206345,142.57142857142858,63.29383769459622,8.642857142857142,5.596800498872175,289.85714285714283,95.48971522779672,4262.357142857143,617.6959181124213
THIRUVARUR,23.214285714285715,9.869756223539055,36.642857142857146,27.04300604267536,38.785714285714285,11.904611720664402,77.5,22.093333488077,149.14285714285714,73.32420855651672,20.5,7.44983221287567,1.0,1.3587324409735149,2.7857142857142856,3.4008725447940655,11.0,6.8049755552604525,0.5,0.7595545253127499,1.6428571428571428,1.8232322463624386,2.5,2.7103789119150568,630.0714285714286,304.20753651861634,0.0,0.0,7.642857142857143,8.091849107467462,19.928571428571427,7.994847241666498,26.214285714285715,7.255539755445982,2095.0,769.5914000798884,7.0,3.9418855308673715,45.0,19.275332981260313,12.928571428571429,10.971741925470216,182.78571428571428,36.85768591473168,3451.1428571428573,637.2722950371984
THOOTHUGUDI,30.214285714285715,11.053565880806007,29.928571428571427,39.53472531199004,133.64285714285714,48.42854711659411,176.78571428571428,30.326882138125907,275.64285714285717,70.12692574386615,93.35714285714286,33.59397185589916,3.357142857142857,2.8177225625601325,11.785714285714286,4.854475673637069,51.642857142857146,14.46272206987086,0.6428571428571429,0.633323693776651,2.642857142857143,2.023216892329291,2.5714285714285716,1.3985864135061359,558.9285714285714,282.9361070265523,0.0,0.0,68.14285714285714,99.78350190661406,31.714285714285715,9.730432605044786,71.57142857142857,11.071198154284321,2966.5,386.21810298964897,22.571428571428573,11.393076748718837,33.714285714285715,65.29392547011325,40.07142857142857,29.84953107662674,429.64285714285717,99.09250312624148,5111.714285714285,407.6028286629842
THOUBAL,9.928571428571429,5.384654630940177,8.285714285714286,8.973710075964819,55.0,26.786908398291533,9.214285714285714,5.590907060418886,5.071428571428571,12.412551251512662,24.428571428571427,11.195564270757385,0.35714285714285715,0.6333236937766509,7.428571428571429,5.774137107885415,8.714285714285714,6.473954580632143,0.6428571428571429,0.4972451580988469,0.21428571428571427,0.4258153136263201,0.0,0.0,74.14285714285714,19.382216840968674,0.0,0.0,0.14285714285714285,0.3631365196012814,35.857142857142854,10.234610532270038,26.714285714285715,12.633463325802454,162.35714285714286,47.256431622270526,11.142857142857142,6.848437697832908,14.071428571428571,6.509924798269246,0.8571428571428571,1.7032612545052803,49.357142857142854,39.15178970829606,523.6428571428571,115.93937881686085
THRISSUR,29.5,21.1620729923449,190.5,26.833850926685038,49.7,14.484090889278791,275.2,89.5690918912446,7.3,3.9171985454460234,405.9,59.595767933264824,3.7,3.7431418769679454,27.7,7.513691207093591,283.6,69.86049591069968,22.4,16.527418296744216,13.4,6.310485101972925,2.2,1.1352924243950935,1252.3,565.0176103450228,0.0,0.0,22.5,9.686760724480258,19.1,4.332051092342595,38.8,7.814516406449386,6298.2,863.3925076245578,41.0,8.755950357709132,652.1,70.7679305900632,72.4,12.946041866145809,434.5,74.16086119600644,10159.3,501.98695202166334
THRISSUR COMMR.,9.25,2.217355782608345,101.25,11.842719282327012,14.0,4.242640687119285,72.0,11.94431524477928,27.5,48.33563212924119,439.75,158.92634562379308,1.25,1.5,12.0,3.366501646120693,133.0,9.055385138137417,6.5,3.696845502136472,3.75,2.753785273643051,0.25,0.5,269.25,136.27025843276783,0.0,0.0,22.0,9.695359714832659,8.75,4.9916597106239795,13.25,5.560275772537426,3522.75,1361.839778877579,32.5,4.795831523312719,321.75,153.0367602898075,27.75,5.315072906367325,157.5,9.678154093971983,6038.75,777.3383540432484
THRISSUR RURAL,37.0,8.205689083394116,259.25,32.75540667838924,44.0,11.944315244779277,144.5,25.14623895005639,69.0,128.07289590958217,409.0,74.13501197140255,3.5,2.886751345948129,12.25,4.9916597106239795,416.25,50.526395741895804,10.0,3.4641016151377544,3.75,2.217355782608345,2.0,0.816496580927726,659.5,340.33953634569116,0.0,0.0,28.25,5.795112883571236,11.75,1.2583057392117916,19.75,5.315072906367325,8834.0,5007.380752449329,68.25,19.80530232033836,493.75,148.80048163004489,45.25,15.392097539538485,223.75,39.82775414205526,15553.25,3861.2951518888062
TIKAMGARH,21.071428571428573,12.639768046279022,135.0,21.77154105707724,33.642857142857146,10.389396538758177,150.0,27.568097504180447,87.64285714285714,26.739792136747873,17.428571428571427,6.123275716028594,0.0,0.0,3.0,2.1483446221182985,37.0,10.015372799236797,2.357142857142857,2.134231724753677,2.0,1.9611613513818404,18.142857142857142,3.6343900738351147,876.3571428571429,238.1307356322305,1.0,2.801098685543558,4.214285714285714,1.9681530361296538,20.285714285714285,18.327904624154062,43.5,9.403354556916213,1389.5,292.3808764660865,61.5,17.35489290351017,51.285714285714285,18.095594752606214,28.642857142857142,8.932284942035508,160.28571428571428,37.23817018438632,3182.214285714286,285.1135208653209
TINSUKIA,12.214285714285714,6.040613461314255,22.785714285714285,16.912346748085334,18.5,15.480757286187462,139.14285714285714,101.58047748752418,83.42857142857143,54.73111094701537,29.285714285714285,22.999761107216116,1.5,1.286019499792345,42.714285714285715,25.679769263966325,77.42857142857143,49.73578542305682,1.9285714285714286,3.149219334626031,15.5,10.797079377170618,3.642857142857143,4.448113564840075,140.92857142857142,68.79564418871779,0.0,0.0,0.0,0.0,100.0,48.51169565563149,96.71428571428571,22.296700588716195,726.2142857142857,388.61473477972,51.57142857142857,14.700676518782736,34.857142857142854,46.980940722901565,34.357142857142854,13.246811766535446,516.5,230.7755319652544,2164.9285714285716,654.274050354309
TIRAP,0.5,0.6504436355879909,3.0714285714285716,2.5858873113136984,3.7857142857142856,2.6654072117400003,16.071428571428573,6.3786215741971395,1.7142857142857142,1.9778998741311231,1.3571428571428572,1.5984195491000024,0.42857142857142855,0.7559289460184544,1.4285714285714286,0.85163062725264,0.21428571428571427,0.5789342235218394,0.21428571428571427,0.4258153136263201,1.3571428571428572,1.2157392722216298,0.07142857142857142,0.2672612419124244,20.0,9.695359714832659,0.0,0.0,0.0,0.0,5.714285714285714,3.3838660509171237,5.0,2.7456258919345764,44.0,13.98900667282376,1.2142857142857142,1.2513728724621074,0.5,0.6504436355879909,4.642857142857143,2.8718030481306944,19.071428571428573,5.823880357423426,131.21428571428572,26.253728149697938
TIRUPATHI URBAN,7.2,3.5637059362410923,40.8,14.024977718342372,37.4,19.982492337043446,180.8,39.021788785241505,214.4,16.546903033498445,202.4,43.56948473415769,2.8,2.7748873851023217,6.6,2.9664793948382653,118.6,32.53152317368494,1.2,0.8366600265340756,1.2,1.0954451150103321,7.2,3.3466401061363023,529.0,299.4620176249402,0.0,0.0,19.0,9.899494936611665,23.6,2.073644135332772,34.6,6.730527468185536,545.6,193.2803663075999,12.0,3.4641016151377544,27.4,6.50384501660364,12.6,7.231873892705818,816.0,210.87318463948895,2927.2,429.9351113831017
TIRUPPUR,7.666666666666667,1.7511900715418263,36.5,14.08190328045183,40.833333333333336,22.319647547993824,234.16666666666666,44.75898420056767,691.5,66.13244287034918,120.5,69.96499124562226,3.1666666666666665,0.983192080250175,15.333333333333334,7.0898989179442236,63.5,24.921877938871297,0.0,0.0,5.333333333333333,2.3380903889000244,6.0,2.5298221281347035,433.6666666666667,225.5390579626213,0.0,0.0,2.5,3.8858718455450894,56.333333333333336,4.802776974487434,56.5,13.48703080740902,2873.6666666666665,1100.4938285454703,10.833333333333334,4.915960401250875,54.666666666666664,16.548917386544254,104.66666666666667,34.61598859871933,628.0,262.8345487183905,5700.833333333333,1111.1981671451167
TONK,10.285714285714286,8.507269031459295,44.0,31.72477798916075,25.714285714285715,5.928141120356122,101.85714285714286,24.343241497249434,158.85714285714286,37.89024055967881,229.85714285714286,86.12679127788387,0.5,0.6504436355879909,11.214285714285714,4.9950524972766255,245.14285714285714,69.28187368986221,1.5,1.5063966175050876,0.35714285714285715,0.4972451580988469,4.214285714285714,1.7177163475234933,1041.2142857142858,358.13903157023515,0.21428571428571427,0.5789342235218394,2.357142857142857,2.2397507710643874,65.57142857142857,12.864466778475721,21.285714285714285,4.778615367987346,1288.9285714285713,378.0947102117536,21.285714285714285,10.388074312021836,87.64285714285714,53.990892597886216,8.5,4.553105449115936,301.85714285714283,40.76547774556526,3686.0,407.96832456228003
TOTAL,275.7635135135135,355.77043911411016,1189.2612612612613,1703.9649537600972,875.2207207207207,1212.476992283042,2721.7364864864867,3568.784277501643,2529.725225225225,3770.409325210346,1917.1306306306305,3080.984610152848,63.461711711711715,98.65312317045341,449.06531531531533,689.0810891450166,2214.3085585585586,3471.738102934432,106.03603603603604,255.73266331607815,142.8536036036036,222.43899147980176,220.8963963963964,407.71571790103155,7782.040540540541,11408.78439793361,2.0382882882882885,8.683076752748935,297.5337837837838,696.9511878345758,923.8423423423424,1470.8415251969566,969.5315315315315,1222.2761531212352,23669.993243243243,29916.721085126974,611.240990990991,780.9775798106895,1892.2004504504505,2646.9410136005317,630.3963963963964,985.483367590427,8359.117117117117,11386.954142191207,58933.376126126124,69277.32493480333
TRICHY RLY.,0.0,0.0,1.2307692307692308,1.1657505560686465,0.7692307692307693,0.9268086959962983,1.7692307692307692,2.385855756810896,4.538461538461538,2.7268841992093167,1.3846153846153846,1.2608503439122305,0.0,0.0,0.38461538461538464,0.5063696835418333,0.3076923076923077,0.4803844614152614,0.15384615384615385,0.3755338080994054,0.15384615384615385,0.3755338080994054,0.07692307692307693,0.2773500981126145,14.384615384615385,5.485411888795917,0.0,0.0,0.5384615384615384,0.8770580193070292,0.07692307692307693,0.2773500981126145,0.8461538461538461,1.4632243987255136,82.6923076923077,31.282009247554775,0.07692307692307693,0.2773500981126145,2.076923076923077,1.497861723788195,4.923076923076923,7.521763295725482,64.23076923076923,25.59997996794088,180.69230769230768,51.25164162473988
TRICHY RURAL,10.76923076923077,4.603510366264824,22.384615384615383,9.717153745983284,39.84615384615385,15.230704480566846,65.15384615384616,21.717297843908334,469.38461538461536,426.54045108319616,22.692307692307693,8.625394825597024,1.6923076923076923,1.4935759876113537,1.0,1.5811388300841895,28.692307692307693,17.717150896728175,0.0,0.0,2.4615384615384617,2.1061570302086774,5.076923076923077,2.1779783615981456,529.7692307692307,369.16079465145305,0.07692307692307693,0.2773500981126146,2.3846153846153846,2.873396989002782,29.692307692307693,15.074175573833855,49.69230769230769,5.281802334188198,2272.6923076923076,652.202982796944,12.0,5.180090089306685,43.92307692307692,20.50797218344425,20.53846153846154,23.80341496723872,194.30769230769232,45.664327097098116,3824.230769230769,542.1431474322003
TRICHY URBAN,1.6153846153846154,1.12089707663561,10.615384615384615,4.822490047310648,20.692307692307693,6.459935698655926,65.3076923076923,19.12408871634853,130.53846153846155,20.835128127817317,67.07692307692308,21.792435761297,4.923076923076923,6.37000181137518,1.3846153846153846,2.063106942552968,27.384615384615383,6.813448240287506,0.38461538461538464,0.6504436355879909,1.0769230769230769,1.255755978254962,3.1538461538461537,2.409915415049314,189.46153846153845,212.5231812393711,0.0,0.0,56.61538461538461,35.11775064346249,15.615384615384615,7.455852975330428,19.153846153846153,4.616025596516153,1936.5384615384614,545.5936545611908,4.153846153846154,2.8238907511373337,7.461538461538462,4.502136245076416,16.846153846153847,16.692544013451805,418.0769230769231,98.70786994836628,2998.3846153846152,461.2998913327313
TRIVANDRUM,72.0,7.0710678118654755,374.5,41.71930009000631,74.0,7.0710678118654755,657.0,84.8528137423857,0.0,0.0,395.5,2.1213203435596424,16.5,2.1213203435596424,41.5,9.192388155425117,262.0,73.53910524340094,7.5,2.1213203435596424,29.5,3.5355339059327378,4.0,2.8284271247461903,2493.0,80.61017305526642,0.0,0.0,9.0,9.899494936611665,38.5,3.5355339059327378,55.5,3.5355339059327378,5642.0,432.7493500861671,56.5,0.7071067811865476,928.0,50.91168824543142,121.0,24.041630560342615,744.5,153.4421715174808,12029.0,934.7951647286159
TRIVANDRUM COMMR.,12.666666666666666,7.075352009660442,186.41666666666666,57.568075643826525,24.75,10.771384649743379,221.83333333333334,73.58956612471799,11.916666666666666,35.633126399036286,313.3333333333333,57.36697392201978,6.416666666666667,5.5670839981469875,27.333333333333332,12.528754805234914,122.08333333333333,26.43158693455215,4.5,4.231913386293593,7.5,6.829082195753953,1.0,0.9534625892455924,839.0,272.2782667519656,0.0,0.0,21.083333333333332,15.599873736862763,19.5,5.712824488496355,12.0,2.4863262420322445,3043.75,1429.977439427884,30.833333333333332,14.989895586593313,424.0833333333333,125.13298986084824,82.0,17.172917367444906,431.8333333333333,107.16243688339623,6642.083333333333,2342.4449332164704
TRIVANDRUM RURAL,34.5,6.882124407741869,425.5833333333333,132.2988753702858,39.25,22.792044066456015,352.8333333333333,69.50713937605562,22.666666666666668,71.60540016879547,254.58333333333334,49.96627650604743,4.916666666666667,4.737823307909413,15.416666666666666,4.756972553924174,319.4166666666667,63.58167021932333,13.0,6.674238124719146,9.916666666666666,2.574643252722186,4.5,2.393172105652397,1793.3333333333333,528.0441326826822,0.0,0.0,18.5,9.940733464799356,28.5,9.375984796760866,35.25,6.916712303609939,4206.5,596.4515525551546,71.5,40.01022596559761,597.0,142.016004219755,71.25,16.90683024966268,368.25,55.24511496297865,9163.5,1229.977937717879
TUENSANG,0.35714285714285715,0.633323693776651,0.21428571428571427,0.5789342235218394,1.9285714285714286,1.542439911024374,4.142857142857143,3.084879822048748,1.1428571428571428,1.8752289237539816,1.2857142857142858,1.2043875831929896,0.42857142857142855,0.7559289460184545,0.8571428571428571,1.027105182026191,0.0,0.0,0.42857142857142855,0.85163062725264,0.07142857142857142,0.2672612419124244,0.0,0.0,0.7142857142857143,1.3827826698682306,0.0,0.0,0.0,0.0,0.7857142857142857,1.1883130530663677,4.0,3.5948681370916686,17.357142857142858,7.6319887806031765,0.8571428571428571,0.5345224838248488,2.2857142857142856,2.462911704859528,1.4285714285714286,1.3424596091494903,8.785714285714286,5.766995904129095,47.357142857142854,12.023100475956484
TUMKUR,26.23076923076923,22.09507428573861,99.6923076923077,46.19593166680484,56.23076923076923,14.939622073275737,249.15384615384616,33.3012666271774,22.307692307692307,18.593836861464855,73.15384615384616,53.63588064260428,1.9230769230769231,2.1000610491736684,12.0,6.416125518306719,68.46153846153847,33.355697625781474,3.8461538461538463,2.339734808553947,10.538461538461538,4.274252071325551,14.615384615384615,5.107812015897178,874.2307692307693,126.08869487134434,0.0,0.0,0.15384615384615385,0.3755338080994054,25.0,9.840392946083673,74.76923076923077,13.571746670650306,2293.4615384615386,372.6080638295006,18.846153846153847,9.676829317551574,237.6153846153846,68.9088026083974,50.92307692307692,28.744453199592957,458.7692307692308,82.09055350257407,4674.307692307692,529.5567933998179
UDAIPUR,39.92857142857143,11.05555402163432,167.42857142857142,114.38915648294257,85.85714285714286,15.693492736982236,279.42857142857144,42.819323972880575,347.35714285714283,70.78853355958493,613.1428571428571,296.59058990800435,2.4285714285714284,1.554857684028483,24.642857142857142,7.8309754069449005,325.35714285714283,184.4933215980614,4.928571428571429,3.4964660337653397,2.4285714285714284,1.9100658753958326,10.642857142857142,2.9510661139308976,1400.0714285714287,449.9626419169476,0.0,0.0,1.6428571428571428,1.7805419597217218,175.92857142857142,78.2230187306822,70.5,10.456871130799785,2567.0714285714284,262.2923982844379,96.64285714285714,55.84126836621149,225.42857142857142,96.61001244951015,64.71428571428571,25.72167171092104,668.2857142857143,133.51717179761994,7283.571428571428,1056.9572958614385
UDALGURI,15.9,11.589746426139884,26.4,18.29511167255098,13.9,11.976365614548236,53.7,12.293177873203586,38.0,19.67513941783161,14.1,8.887569346502389,1.6,1.429840705968481,9.2,8.929352346801718,42.7,24.115693368980015,0.1,0.31622776601683794,7.8,4.9170903772228725,3.7,3.1989581637360205,105.2,55.7709601853868,0.0,0.0,0.0,0.0,55.0,21.192241767003107,41.4,7.486283753935891,281.7,135.7923660102683,27.3,8.028421735033328,22.9,25.826128027423877,13.6,5.274677451960662,100.7,20.407242723002916,879.2,257.4213148387937
UDHAMPUR,3.7142857142857144,2.998167938760434,17.142857142857142,7.326003663002749,17.642857142857142,5.1829178425513724,55.142857142857146,16.3653345772146,5.857142857142857,14.533024159093356,8.571428571428571,3.797049172394587,0.14285714285714285,0.36313651960128146,3.857142857142857,2.2822776362202757,8.714285714285714,6.580023046821592,0.6428571428571429,0.9287827316640651,0.35714285714285715,0.633323693776651,0.7142857142857143,1.3259870882635918,9.071428571428571,6.966560631543159,0.0,0.0,12.642857142857142,5.12320727154902,12.785714285714286,4.335516497108886,9.928571428571429,3.9703571959883233,741.2857142857143,138.58040075179272,15.785714285714286,7.018421600206257,28.857142857142858,14.774495398683309,1.2857142857142858,1.0690449676496976,64.57142857142857,24.531657053737682,1050.7142857142858,121.9813532858632
UDHAMSINGH NAGAR,0.5,1.4005493427717788,33.42857142857143,19.30210943320518,50.142857142857146,9.387857483572494,67.0,7.922703501282295,115.35714285714286,102.59975044418378,70.35714285714286,29.993863841323744,3.7142857142857144,4.304355065218544,26.714285714285715,5.902132227861795,74.28571428571429,27.16453732188509,8.285714285714286,3.625307868699863,8.428571428571429,3.735778895497425,14.0,5.5331170794936755,107.64285714285714,68.45392290029521,0.0,0.0,4.285714285714286,8.55235974119758,60.642857142857146,26.25791351151157,53.785714285714285,9.250185623323137,627.0,146.9165121368648,23.714285714285715,12.193494933009104,97.85714285714286,37.3524937749649,33.07142857142857,6.999607524319168,389.57142857142856,190.813527292491,1878.4285714285713,425.7461710900078
UDUPI,5.285714285714286,2.9201836461894866,34.5,26.105554964413226,15.928571428571429,5.703767792693443,124.07142857142857,18.648424498164346,21.071428571428573,53.07971405307346,42.642857142857146,43.49643158282712,2.7857142857142856,3.945368685678699,7.214285714285714,4.079565803226753,30.714285714285715,18.34049144307825,1.0,0.9607689228305228,4.285714285714286,2.584824690635456,1.1428571428571428,1.292412345317728,275.7857142857143,79.0357062165124,0.0,0.0,0.9285714285714286,0.7300459115473718,9.357142857142858,5.583039465231252,18.785714285714285,4.774589332780704,1417.142857142857,295.7308696310672,8.928571428571429,7.907778893783452,124.57142857142857,28.586479552173138,23.857142857142858,13.160881095458281,117.35714285714286,22.966889688811197,2361.214285714286,206.9898468604117
UJJAIN,31.928571428571427,10.306564642269253,188.71428571428572,33.94436301095927,140.64285714285714,21.963631277662145,481.5,162.13989686023038,141.5,49.39752407373656,65.07142857142857,16.34467349470009,1.7857142857142858,1.7619295117556788,25.142857142857142,5.418730235270746,180.42857142857142,43.459467032227565,1.2857142857142858,1.4373357526806552,5.214285714285714,2.9659236835601983,13.642857142857142,4.861261989634804,755.3571428571429,381.20993754559504,0.07142857142857142,0.2672612419124244,37.07142857142857,6.955510109195505,46.285714285714285,30.180045805716812,65.5,9.053261205860485,4476.071428571428,583.0613458007938,76.92857142857143,20.719609016634408,107.64285714285714,36.36060239590932,87.21428571428571,25.537840916595098,1160.2857142857142,202.20265104076176,8210.857142857143,566.910636987586
UKHRUL,6.071428571428571,6.877659325831559,0.21428571428571427,0.42581531362632,8.857142857142858,7.003923547194462,1.9285714285714286,1.7304639535412156,0.07142857142857142,0.2672612419124244,3.142857142857143,4.6385863704886985,0.0,0.0,4.571428571428571,8.006865186194288,0.14285714285714285,0.3631365196012814,0.07142857142857142,0.2672612419124244,0.14285714285714285,0.36313651960128146,0.0,0.0,2.7142857142857144,1.728875643015133,0.0,0.0,0.0,0.0,2.2857142857142856,2.399633671676108,5.285714285714286,2.462911704859528,19.214285714285715,7.31887519130734,0.5714285714285714,0.646206172658864,1.2142857142857142,1.4769288003552106,0.5,0.8548504142651103,6.357142857142857,3.1035251137808006,65.92857142857143,20.937505125470913
UMARIYA,8.0,2.7386127875258306,64.0,7.4721705904866305,8.461538461538462,4.012800032715822,88.6923076923077,25.590963950141386,6.384615384615385,11.968976992893346,12.076923076923077,4.627121827903001,0.0,0.0,1.2307692307692308,1.5358952955766088,25.23076923076923,12.028811566081984,16.53846153846154,19.285639668828654,0.8461538461538461,0.8987170342729172,3.6153846153846154,1.9806758753205744,136.6153846153846,45.859456424926606,0.0,0.0,4.769230769230769,3.113247129976625,5.3076923076923075,9.969826272179265,20.0,5.212165257037297,786.0,201.5411455096287,26.615384615384617,6.3840747376898905,14.692307692307692,7.409280389986323,10.153846153846153,6.175842099748474,80.53846153846153,21.08955264507122,1320.1538461538462,190.93447661167522
UNA,5.928571428571429,2.4950500446433383,15.785714285714286,8.201112226902017,5.0,2.2870874995874626,52.857142857142854,7.7742884201424145,56.5,10.360798899995785,29.5,25.16942589730644,0.7857142857142857,0.9749612559222292,10.214285714285714,5.563321800017454,31.285714285714285,15.439353172125651,1.0,1.8397324220155995,0.6428571428571429,0.7449463436684919,0.2857142857142857,0.46880723093849547,94.35714285714286,17.964097283437074,0.0,0.0,3.357142857142857,4.06877684998146,10.571428571428571,5.359596507692974,9.357142857142858,3.248837492849566,454.92857142857144,79.65643948638649,10.571428571428571,6.235312412311101,38.92857142857143,6.366550638530023,2.0,1.8397324220156,64.78571428571429,15.836562231011605,912.4285714285714,131.6304350390571
